success,truncated,collision,n_steps,obj_id,map,corridor_width,corridor_width_for_robot
True,False,False,27,2,mapless_1_corr_30,12.0,12.0
True,False,False,191,2,mapless_1_corr_30,12.0,12.0
True,False,False,135,2,mapless_1_corr_30,12.0,12.0
True,False,False,194,2,mapless_1_corr_30,12.0,12.0
True,False,False,148,2,mapless_1_corr_30,12.0,12.0
True,False,False,24,2,mapless_1_corr_30,12.0,12.0
True,False,False,28,2,mapless_1_corr_30,12.0,12.0
True,False,False,80,2,mapless_1_corr_30,12.0,12.0
True,False,False,56,2,mapless_1_corr_30,12.0,12.0
True,False,False,157,2,mapless_1_corr_30,12.0,12.0
True,False,False,112,2,mapless_1_corr_30,12.0,12.0
True,False,False,161,2,mapless_1_corr_30,12.0,12.0
True,False,False,112,2,mapless_1_corr_30,12.0,12.0
True,False,False,70,2,mapless_1_corr_30,12.0,12.0
True,False,False,333,2,mapless_1_corr_30,12.0,12.0
True,False,False,135,2,mapless_1_corr_30,12.0,12.0
True,False,False,229,2,mapless_1_corr_30,12.0,12.0
True,False,False,102,2,mapless_1_corr_30,12.0,12.0
True,False,False,452,2,mapless_1_corr_30,12.0,12.0
True,False,False,123,2,mapless_1_corr_30,12.0,12.0
True,False,False,31,2,mapless_1_corr_30,12.0,12.0
True,False,False,1774,2,mapless_1_corr_30,12.0,12.0
True,False,False,315,2,mapless_1_corr_30,12.0,12.0
True,False,False,36,2,mapless_1_corr_30,12.0,12.0
True,False,False,26,2,mapless_1_corr_30,12.0,12.0
False,False,True,188,2,mapless_1_corr_30,12.0,12.0
True,False,False,45,2,mapless_1_corr_30,12.0,12.0
True,False,False,34,2,mapless_1_corr_30,12.0,12.0
True,False,False,34,2,mapless_1_corr_30,12.0,12.0
True,False,False,80,2,mapless_1_corr_30,12.0,12.0
True,False,False,47,2,mapless_1_corr_30,12.0,12.0
True,False,False,24,2,mapless_1_corr_30,12.0,12.0
True,False,False,99,2,mapless_1_corr_30,12.0,12.0
True,False,False,371,2,mapless_1_corr_30,12.0,12.0
True,False,False,59,2,mapless_1_corr_30,12.0,12.0
True,False,False,130,2,mapless_1_corr_30,12.0,12.0
True,False,False,476,2,mapless_1_corr_30,12.0,12.0
False,False,True,68,2,mapless_1_corr_30,12.0,12.0
True,False,False,50,2,mapless_1_corr_30,12.0,12.0
True,False,False,118,2,mapless_1_corr_30,12.0,12.0
True,False,False,396,2,mapless_1_corr_30,12.0,12.0
True,False,False,51,2,mapless_1_corr_30,12.0,12.0
True,False,False,45,2,mapless_1_corr_30,12.0,12.0
True,False,False,30,2,mapless_1_corr_30,12.0,12.0
True,False,False,54,2,mapless_1_corr_30,12.0,12.0
True,False,False,108,2,mapless_1_corr_30,12.0,12.0
True,False,False,41,2,mapless_1_corr_30,12.0,12.0
True,False,False,320,2,mapless_1_corr_30,12.0,12.0
True,False,False,403,2,mapless_1_corr_30,12.0,12.0
True,False,False,76,2,mapless_1_corr_30,12.0,12.0
True,False,False,32,2,mapless_1_corr_30,12.0,12.0
True,False,False,40,2,mapless_1_corr_30,12.0,12.0
True,False,False,103,2,mapless_1_corr_30,12.0,12.0
True,False,False,51,2,mapless_1_corr_30,12.0,12.0
True,False,False,60,2,mapless_1_corr_30,12.0,12.0
True,False,False,79,2,mapless_1_corr_30,12.0,12.0
True,False,False,47,2,mapless_1_corr_30,12.0,12.0
True,False,False,522,2,mapless_1_corr_30,12.0,12.0
True,False,False,92,2,mapless_1_corr_30,12.0,12.0
True,False,False,89,2,mapless_1_corr_30,12.0,12.0
True,False,False,46,2,mapless_1_corr_30,12.0,12.0
True,False,False,29,2,mapless_1_corr_30,12.0,12.0
True,False,False,33,2,mapless_1_corr_30,12.0,12.0
True,False,False,55,2,mapless_1_corr_30,12.0,12.0
True,False,False,165,2,mapless_1_corr_30,12.0,12.0
True,False,False,29,2,mapless_1_corr_30,12.0,12.0
True,False,False,97,2,mapless_1_corr_30,12.0,12.0
True,False,False,31,2,mapless_1_corr_30,12.0,12.0
True,False,False,73,2,mapless_1_corr_30,12.0,12.0
True,False,False,29,2,mapless_1_corr_30,12.0,12.0
True,False,False,32,2,mapless_1_corr_30,12.0,12.0
True,False,False,59,2,mapless_1_corr_30,12.0,12.0
True,False,False,67,2,mapless_1_corr_30,12.0,12.0
True,False,False,417,2,mapless_1_corr_30,12.0,12.0
False,False,True,256,2,mapless_1_corr_30,12.0,12.0
True,False,False,30,2,mapless_1_corr_30,12.0,12.0
True,False,False,109,2,mapless_1_corr_30,12.0,12.0
True,False,False,48,2,mapless_1_corr_30,12.0,12.0
True,False,False,104,2,mapless_1_corr_30,12.0,12.0
True,False,False,160,2,mapless_1_corr_30,12.0,12.0
True,False,False,66,2,mapless_1_corr_30,12.0,12.0
True,False,False,72,2,mapless_1_corr_30,12.0,12.0
True,False,False,686,2,mapless_1_corr_30,12.0,12.0
True,False,False,19,2,mapless_1_corr_30,12.0,12.0
True,False,False,193,2,mapless_1_corr_30,12.0,12.0
True,False,False,39,2,mapless_1_corr_30,12.0,12.0
True,False,False,948,2,mapless_1_corr_30,12.0,12.0
True,False,False,54,2,mapless_1_corr_30,12.0,12.0
True,False,False,191,2,mapless_1_corr_30,12.0,12.0
True,False,False,20,2,mapless_1_corr_30,12.0,12.0
True,False,False,163,2,mapless_1_corr_30,12.0,12.0
True,False,False,58,2,mapless_1_corr_30,12.0,12.0
True,False,False,172,2,mapless_1_corr_30,12.0,12.0
True,False,False,56,2,mapless_1_corr_30,12.0,12.0
True,False,False,137,2,mapless_1_corr_30,12.0,12.0
True,False,False,99,2,mapless_1_corr_30,12.0,12.0
True,False,False,108,2,mapless_1_corr_30,12.0,12.0
True,False,False,17,2,mapless_1_corr_30,12.0,12.0
True,False,False,93,2,mapless_1_corr_30,12.0,12.0
True,False,False,49,2,mapless_1_corr_30,12.0,12.0
True,False,False,188,2,mapless_1_corr_30,12.0,12.0
True,False,False,38,2,mapless_1_corr_30,12.0,12.0
True,False,False,37,2,mapless_1_corr_30,12.0,12.0
True,False,False,202,2,mapless_1_corr_30,12.0,12.0
True,False,False,72,2,mapless_1_corr_30,12.0,12.0
True,False,False,108,2,mapless_1_corr_30,12.0,12.0
True,False,False,37,2,mapless_1_corr_30,12.0,12.0
True,False,False,60,2,mapless_1_corr_30,12.0,12.0
True,False,False,116,2,mapless_1_corr_30,12.0,12.0
True,False,False,255,2,mapless_1_corr_30,12.0,12.0
True,False,False,82,2,mapless_1_corr_30,12.0,12.0
True,False,False,115,2,mapless_1_corr_30,12.0,12.0
True,False,False,72,2,mapless_1_corr_30,12.0,12.0
True,False,False,19,2,mapless_1_corr_30,12.0,12.0
True,False,False,22,2,mapless_1_corr_30,12.0,12.0
False,True,False,2000,2,mapless_1_corr_30,12.0,12.0
True,False,False,139,3,mapless_1_corr_30,12.0,12.0
True,False,False,420,3,mapless_1_corr_30,12.0,12.0
False,False,True,337,3,mapless_1_corr_30,12.0,12.0
True,False,False,81,3,mapless_1_corr_30,12.0,12.0
True,False,False,63,3,mapless_1_corr_30,12.0,12.0
True,False,False,21,3,mapless_1_corr_30,12.0,12.0
True,False,False,34,3,mapless_1_corr_30,12.0,12.0
True,False,False,48,3,mapless_1_corr_30,12.0,12.0
True,False,False,84,3,mapless_1_corr_30,12.0,12.0
True,False,False,61,3,mapless_1_corr_30,12.0,12.0
True,False,False,68,3,mapless_1_corr_30,12.0,12.0
True,False,False,32,3,mapless_1_corr_30,12.0,12.0
True,False,False,22,3,mapless_1_corr_30,12.0,12.0
True,False,False,145,3,mapless_1_corr_30,12.0,12.0
True,False,False,47,3,mapless_1_corr_30,12.0,12.0
True,False,False,49,3,mapless_1_corr_30,12.0,12.0
True,False,False,201,3,mapless_1_corr_30,12.0,12.0
True,False,False,119,3,mapless_1_corr_30,12.0,12.0
True,False,False,89,3,mapless_1_corr_30,12.0,12.0
True,False,False,86,3,mapless_1_corr_30,12.0,12.0
True,False,False,99,3,mapless_1_corr_30,12.0,12.0
True,False,False,453,3,mapless_1_corr_30,12.0,12.0
True,False,False,34,3,mapless_1_corr_30,12.0,12.0
True,False,False,103,3,mapless_1_corr_30,12.0,12.0
True,False,False,1255,3,mapless_1_corr_30,12.0,12.0
True,False,False,46,3,mapless_1_corr_30,12.0,12.0
True,False,False,56,3,mapless_1_corr_30,12.0,12.0
True,False,False,70,3,mapless_1_corr_30,12.0,12.0
True,False,False,145,3,mapless_1_corr_30,12.0,12.0
True,False,False,58,3,mapless_1_corr_30,12.0,12.0
True,False,False,187,3,mapless_1_corr_30,12.0,12.0
True,False,False,23,3,mapless_1_corr_30,12.0,12.0
True,False,False,112,3,mapless_1_corr_30,12.0,12.0
True,False,False,241,3,mapless_1_corr_30,12.0,12.0
True,False,False,51,3,mapless_1_corr_30,12.0,12.0
True,False,False,236,3,mapless_1_corr_30,12.0,12.0
True,False,False,140,3,mapless_1_corr_30,12.0,12.0
True,False,False,92,3,mapless_1_corr_30,12.0,12.0
True,False,False,64,3,mapless_1_corr_30,12.0,12.0
True,False,False,38,3,mapless_1_corr_30,12.0,12.0
True,False,False,41,3,mapless_1_corr_30,12.0,12.0
True,False,False,139,3,mapless_1_corr_30,12.0,12.0
True,False,False,809,3,mapless_1_corr_30,12.0,12.0
True,False,False,23,3,mapless_1_corr_30,12.0,12.0
True,False,False,115,3,mapless_1_corr_30,12.0,12.0
True,False,False,42,3,mapless_1_corr_30,12.0,12.0
True,False,False,786,3,mapless_1_corr_30,12.0,12.0
True,False,False,33,3,mapless_1_corr_30,12.0,12.0
True,False,False,128,3,mapless_1_corr_30,12.0,12.0
True,False,False,470,3,mapless_1_corr_30,12.0,12.0
True,False,False,118,3,mapless_1_corr_30,12.0,12.0
True,False,False,62,3,mapless_1_corr_30,12.0,12.0
True,False,False,121,3,mapless_1_corr_30,12.0,12.0
True,False,False,54,3,mapless_1_corr_30,12.0,12.0
True,False,False,31,3,mapless_1_corr_30,12.0,12.0
True,False,False,26,3,mapless_1_corr_30,12.0,12.0
True,False,False,79,3,mapless_1_corr_30,12.0,12.0
True,False,False,614,3,mapless_1_corr_30,12.0,12.0
True,False,False,65,3,mapless_1_corr_30,12.0,12.0
True,False,False,49,3,mapless_1_corr_30,12.0,12.0
True,False,False,398,3,mapless_1_corr_30,12.0,12.0
True,False,False,89,3,mapless_1_corr_30,12.0,12.0
True,False,False,58,3,mapless_1_corr_30,12.0,12.0
True,False,False,170,3,mapless_1_corr_30,12.0,12.0
True,False,False,38,3,mapless_1_corr_30,12.0,12.0
True,False,False,96,3,mapless_1_corr_30,12.0,12.0
True,False,False,184,3,mapless_1_corr_30,12.0,12.0
True,False,False,29,3,mapless_1_corr_30,12.0,12.0
True,False,False,109,3,mapless_1_corr_30,12.0,12.0
True,False,False,25,3,mapless_1_corr_30,12.0,12.0
True,False,False,75,3,mapless_1_corr_30,12.0,12.0
True,False,False,76,3,mapless_1_corr_30,12.0,12.0
True,False,False,44,3,mapless_1_corr_30,12.0,12.0
True,False,False,329,3,mapless_1_corr_30,12.0,12.0
True,False,False,116,3,mapless_1_corr_30,12.0,12.0
True,False,False,101,3,mapless_1_corr_30,12.0,12.0
True,False,False,326,3,mapless_1_corr_30,12.0,12.0
True,False,False,65,3,mapless_1_corr_30,12.0,12.0
True,False,False,111,3,mapless_1_corr_30,12.0,12.0
True,False,False,223,3,mapless_1_corr_30,12.0,12.0
True,False,False,31,3,mapless_1_corr_30,12.0,12.0
True,False,False,152,3,mapless_1_corr_30,12.0,12.0
True,False,False,57,3,mapless_1_corr_30,12.0,12.0
True,False,False,30,3,mapless_1_corr_30,12.0,12.0
True,False,False,316,3,mapless_1_corr_30,12.0,12.0
True,False,False,123,3,mapless_1_corr_30,12.0,12.0
True,False,False,58,3,mapless_1_corr_30,12.0,12.0
True,False,False,90,3,mapless_1_corr_30,12.0,12.0
True,False,False,159,3,mapless_1_corr_30,12.0,12.0
True,False,False,53,3,mapless_1_corr_30,12.0,12.0
True,False,False,63,3,mapless_1_corr_30,12.0,12.0
True,False,False,205,3,mapless_1_corr_30,12.0,12.0
True,False,False,85,3,mapless_1_corr_30,12.0,12.0
True,False,False,152,3,mapless_1_corr_30,12.0,12.0
True,False,False,25,3,mapless_1_corr_30,12.0,12.0
True,False,False,37,3,mapless_1_corr_30,12.0,12.0
True,False,False,30,3,mapless_1_corr_30,12.0,12.0
True,False,False,46,3,mapless_1_corr_30,12.0,12.0
True,False,False,77,3,mapless_1_corr_30,12.0,12.0
True,False,False,200,3,mapless_1_corr_30,12.0,12.0
True,False,False,32,3,mapless_1_corr_30,12.0,12.0
True,False,False,151,3,mapless_1_corr_30,12.0,12.0
True,False,False,140,3,mapless_1_corr_30,12.0,12.0
True,False,False,129,3,mapless_1_corr_30,12.0,12.0
True,False,False,49,3,mapless_1_corr_30,12.0,12.0
True,False,False,85,3,mapless_1_corr_30,12.0,12.0
True,False,False,83,3,mapless_1_corr_30,12.0,12.0
True,False,False,18,3,mapless_1_corr_30,12.0,12.0
True,False,False,118,3,mapless_1_corr_30,12.0,12.0
True,False,False,31,3,mapless_1_corr_30,12.0,12.0
True,False,False,247,3,mapless_1_corr_30,12.0,12.0
True,False,False,61,3,mapless_1_corr_30,12.0,12.0
True,False,False,193,3,mapless_1_corr_30,12.0,12.0
True,False,False,147,3,mapless_1_corr_30,12.0,12.0
True,False,False,110,3,mapless_1_corr_30,12.0,12.0
True,False,False,54,3,mapless_1_corr_30,12.0,12.0
True,False,False,65,3,mapless_1_corr_30,12.0,12.0
True,False,False,390,3,mapless_1_corr_30,12.0,12.0
True,False,False,424,3,mapless_1_corr_30,12.0,12.0
True,False,False,98,3,mapless_1_corr_30,12.0,12.0
True,False,False,40,3,mapless_1_corr_30,12.0,12.0
True,False,False,604,3,mapless_1_corr_30,12.0,12.0
True,False,False,23,3,mapless_1_corr_30,12.0,12.0
False,False,True,244,3,mapless_1_corr_30,12.0,12.0
True,False,False,70,3,mapless_1_corr_30,12.0,12.0
True,False,False,45,3,mapless_1_corr_30,12.0,12.0
True,False,False,22,3,mapless_1_corr_30,12.0,12.0
True,False,False,48,3,mapless_1_corr_30,12.0,12.0
True,False,False,43,3,mapless_1_corr_30,12.0,12.0
True,False,False,73,3,mapless_1_corr_30,12.0,12.0
True,False,False,29,3,mapless_1_corr_30,12.0,12.0
True,False,False,41,3,mapless_1_corr_30,12.0,12.0
True,False,False,62,3,mapless_1_corr_30,12.0,12.0
True,False,False,35,3,mapless_1_corr_30,12.0,12.0
True,False,False,84,3,mapless_1_corr_30,12.0,12.0
True,False,False,581,3,mapless_1_corr_30,12.0,12.0
True,False,False,57,3,mapless_1_corr_30,12.0,12.0
True,False,False,108,3,mapless_1_corr_30,12.0,12.0
True,False,False,64,3,mapless_1_corr_30,12.0,12.0
True,False,False,112,3,mapless_1_corr_30,12.0,12.0
True,False,False,35,3,mapless_1_corr_30,12.0,12.0
True,False,False,169,3,mapless_1_corr_30,12.0,12.0
True,False,False,130,3,mapless_1_corr_30,12.0,12.0
True,False,False,49,3,mapless_1_corr_30,12.0,12.0
True,False,False,65,3,mapless_1_corr_30,12.0,12.0
True,False,False,41,3,mapless_1_corr_30,12.0,12.0
True,False,False,156,3,mapless_1_corr_30,12.0,12.0
True,False,False,62,3,mapless_1_corr_30,12.0,12.0
True,False,False,45,3,mapless_1_corr_30,12.0,12.0
True,False,False,33,3,mapless_1_corr_30,12.0,12.0
True,False,False,69,3,mapless_1_corr_30,12.0,12.0
True,False,False,148,3,mapless_1_corr_30,12.0,12.0
True,False,False,158,3,mapless_1_corr_30,12.0,12.0
True,False,False,74,3,mapless_1_corr_30,12.0,12.0
True,False,False,119,3,mapless_1_corr_30,12.0,12.0
True,False,False,163,3,mapless_1_corr_30,12.0,12.0
True,False,False,31,3,mapless_1_corr_30,12.0,12.0
True,False,False,207,3,mapless_1_corr_30,12.0,12.0
True,False,False,142,3,mapless_1_corr_30,12.0,12.0
True,False,False,100,3,mapless_1_corr_30,12.0,12.0
True,False,False,323,3,mapless_1_corr_30,12.0,12.0
True,False,False,94,3,mapless_1_corr_30,12.0,12.0
True,False,False,94,3,mapless_1_corr_30,12.0,12.0
True,False,False,67,3,mapless_1_corr_30,12.0,12.0
True,False,False,47,3,mapless_1_corr_30,12.0,12.0
True,False,False,133,3,mapless_1_corr_30,12.0,12.0
True,False,False,163,3,mapless_1_corr_30,12.0,12.0
True,False,False,29,3,mapless_1_corr_30,12.0,12.0
True,False,False,98,3,mapless_1_corr_30,12.0,12.0
False,False,True,1090,3,mapless_1_corr_30,12.0,12.0
True,False,False,18,3,mapless_1_corr_30,12.0,12.0
True,False,False,80,3,mapless_1_corr_30,12.0,12.0
True,False,False,137,3,mapless_1_corr_30,12.0,12.0
True,False,False,64,3,mapless_1_corr_30,12.0,12.0
True,False,False,40,3,mapless_1_corr_30,12.0,12.0
True,False,False,27,3,mapless_1_corr_30,12.0,12.0
True,False,False,56,3,mapless_1_corr_30,12.0,12.0
True,False,False,302,3,mapless_1_corr_30,12.0,12.0
True,False,False,30,3,mapless_1_corr_30,12.0,12.0
True,False,False,111,3,mapless_1_corr_30,12.0,12.0
True,False,False,76,3,mapless_1_corr_30,12.0,12.0
True,False,False,221,3,mapless_1_corr_30,12.0,12.0
True,False,False,73,3,mapless_1_corr_30,12.0,12.0
True,False,False,362,3,mapless_1_corr_30,12.0,12.0
True,False,False,217,3,mapless_1_corr_30,12.0,12.0
True,False,False,69,3,mapless_1_corr_30,12.0,12.0
True,False,False,167,3,mapless_1_corr_30,12.0,12.0
True,False,False,65,3,mapless_1_corr_30,12.0,12.0
True,False,False,137,3,mapless_1_corr_30,12.0,12.0
True,False,False,593,3,mapless_1_corr_30,12.0,12.0
True,False,False,91,3,mapless_1_corr_30,12.0,12.0
True,False,False,152,3,mapless_1_corr_30,12.0,12.0
True,False,False,70,3,mapless_1_corr_30,12.0,12.0
True,False,False,33,3,mapless_1_corr_30,12.0,12.0
True,False,False,130,3,mapless_1_corr_30,12.0,12.0
True,False,False,38,3,mapless_1_corr_30,12.0,12.0
True,False,False,323,3,mapless_1_corr_30,12.0,12.0
True,False,False,102,3,mapless_1_corr_30,12.0,12.0
True,False,False,71,3,mapless_1_corr_30,12.0,12.0
True,False,False,29,3,mapless_1_corr_30,12.0,12.0
True,False,False,596,4,mapless_1_corr_30,12.0,12.0
True,False,False,52,4,mapless_1_corr_30,12.0,12.0
True,False,False,177,4,mapless_1_corr_30,12.0,12.0
True,False,False,172,4,mapless_1_corr_30,12.0,12.0
True,False,False,47,4,mapless_1_corr_30,12.0,12.0
False,False,True,79,4,mapless_1_corr_30,12.0,12.0
True,False,False,69,4,mapless_1_corr_30,12.0,12.0
True,False,False,134,4,mapless_1_corr_30,12.0,12.0
True,False,False,121,4,mapless_1_corr_30,12.0,12.0
True,False,False,59,4,mapless_1_corr_30,12.0,12.0
True,False,False,149,4,mapless_1_corr_30,12.0,12.0
True,False,False,383,4,mapless_1_corr_30,12.0,12.0
True,False,False,110,4,mapless_1_corr_30,12.0,12.0
True,False,False,42,4,mapless_1_corr_30,12.0,12.0
True,False,False,43,4,mapless_1_corr_30,12.0,12.0
True,False,False,36,4,mapless_1_corr_30,12.0,12.0
True,False,False,285,4,mapless_1_corr_30,12.0,12.0
True,False,False,45,4,mapless_1_corr_30,12.0,12.0
True,False,False,104,4,mapless_1_corr_30,12.0,12.0
True,False,False,98,4,mapless_1_corr_30,12.0,12.0
True,False,False,45,4,mapless_1_corr_30,12.0,12.0
True,False,False,274,4,mapless_1_corr_30,12.0,12.0
True,False,False,46,4,mapless_1_corr_30,12.0,12.0
True,False,False,35,4,mapless_1_corr_30,12.0,12.0
True,False,False,33,4,mapless_1_corr_30,12.0,12.0
True,False,False,115,4,mapless_1_corr_30,12.0,12.0
True,False,False,330,4,mapless_1_corr_30,12.0,12.0
True,False,False,39,4,mapless_1_corr_30,12.0,12.0
True,False,False,27,4,mapless_1_corr_30,12.0,12.0
True,False,False,226,4,mapless_1_corr_30,12.0,12.0
True,False,False,91,4,mapless_1_corr_30,12.0,12.0
True,False,False,310,4,mapless_1_corr_30,12.0,12.0
True,False,False,181,4,mapless_1_corr_30,12.0,12.0
True,False,False,62,4,mapless_1_corr_30,12.0,12.0
True,False,False,31,4,mapless_1_corr_30,12.0,12.0
True,False,False,74,4,mapless_1_corr_30,12.0,12.0
True,False,False,44,4,mapless_1_corr_30,12.0,12.0
True,False,False,240,4,mapless_1_corr_30,12.0,12.0
True,False,False,125,4,mapless_1_corr_30,12.0,12.0
True,False,False,147,4,mapless_1_corr_30,12.0,12.0
True,False,False,171,4,mapless_1_corr_30,12.0,12.0
True,False,False,146,4,mapless_1_corr_30,12.0,12.0
True,False,False,102,4,mapless_1_corr_30,12.0,12.0
True,False,False,472,4,mapless_1_corr_30,12.0,12.0
True,False,False,45,4,mapless_1_corr_30,12.0,12.0
True,False,False,86,4,mapless_1_corr_30,12.0,12.0
True,False,False,46,4,mapless_1_corr_30,12.0,12.0
True,False,False,77,4,mapless_1_corr_30,12.0,12.0
True,False,False,140,4,mapless_1_corr_30,12.0,12.0
True,False,False,281,4,mapless_1_corr_30,12.0,12.0
True,False,False,72,4,mapless_1_corr_30,12.0,12.0
True,False,False,86,4,mapless_1_corr_30,12.0,12.0
True,False,False,285,4,mapless_1_corr_30,12.0,12.0
True,False,False,37,4,mapless_1_corr_30,12.0,12.0
True,False,False,53,4,mapless_1_corr_30,12.0,12.0
True,False,False,21,4,mapless_1_corr_30,12.0,12.0
True,False,False,113,4,mapless_1_corr_30,12.0,12.0
True,False,False,303,4,mapless_1_corr_30,12.0,12.0
True,False,False,94,4,mapless_1_corr_30,12.0,12.0
True,False,False,79,4,mapless_1_corr_30,12.0,12.0
True,False,False,47,4,mapless_1_corr_30,12.0,12.0
True,False,False,423,4,mapless_1_corr_30,12.0,12.0
True,False,False,27,4,mapless_1_corr_30,12.0,12.0
True,False,False,57,4,mapless_1_corr_30,12.0,12.0
True,False,False,42,4,mapless_1_corr_30,12.0,12.0
True,False,False,240,4,mapless_1_corr_30,12.0,12.0
True,False,False,36,4,mapless_1_corr_30,12.0,12.0
True,False,False,51,4,mapless_1_corr_30,12.0,12.0
True,False,False,85,4,mapless_1_corr_30,12.0,12.0
True,False,False,274,4,mapless_1_corr_30,12.0,12.0
True,False,False,36,4,mapless_1_corr_30,12.0,12.0
True,False,False,156,4,mapless_1_corr_30,12.0,12.0
True,False,False,122,4,mapless_1_corr_30,12.0,12.0
True,False,False,85,4,mapless_1_corr_30,12.0,12.0
True,False,False,334,4,mapless_1_corr_30,12.0,12.0
True,False,False,280,4,mapless_1_corr_30,12.0,12.0
True,False,False,82,4,mapless_1_corr_30,12.0,12.0
True,False,False,96,4,mapless_1_corr_30,12.0,12.0
True,False,False,96,4,mapless_1_corr_30,12.0,12.0
True,False,False,173,4,mapless_1_corr_30,12.0,12.0
True,False,False,46,4,mapless_1_corr_30,12.0,12.0
True,False,False,46,4,mapless_1_corr_30,12.0,12.0
True,False,False,98,4,mapless_1_corr_30,12.0,12.0
True,False,False,70,4,mapless_1_corr_30,12.0,12.0
True,False,False,189,4,mapless_1_corr_30,12.0,12.0
True,False,False,567,4,mapless_1_corr_30,12.0,12.0
True,False,False,735,4,mapless_1_corr_30,12.0,12.0
True,False,False,32,4,mapless_1_corr_30,12.0,12.0
True,False,False,72,4,mapless_1_corr_30,12.0,12.0
True,False,False,134,4,mapless_1_corr_30,12.0,12.0
True,False,False,35,4,mapless_1_corr_30,12.0,12.0
True,False,False,56,4,mapless_1_corr_30,12.0,12.0
True,False,False,129,4,mapless_1_corr_30,12.0,12.0
True,False,False,314,4,mapless_1_corr_30,12.0,12.0
True,False,False,177,4,mapless_1_corr_30,12.0,12.0
True,False,False,40,4,mapless_1_corr_30,12.0,12.0
True,False,False,28,4,mapless_1_corr_30,12.0,12.0
True,False,False,25,4,mapless_1_corr_30,12.0,12.0
True,False,False,62,4,mapless_1_corr_30,12.0,12.0
True,False,False,156,4,mapless_1_corr_30,12.0,12.0
True,False,False,94,4,mapless_1_corr_30,12.0,12.0
True,False,False,76,4,mapless_1_corr_30,12.0,12.0
True,False,False,188,4,mapless_1_corr_30,12.0,12.0
True,False,False,18,4,mapless_1_corr_30,12.0,12.0
True,False,False,68,4,mapless_1_corr_30,12.0,12.0
True,False,False,490,4,mapless_1_corr_30,12.0,12.0
True,False,False,109,4,mapless_1_corr_30,12.0,12.0
True,False,False,121,4,mapless_1_corr_30,12.0,12.0
True,False,False,105,4,mapless_1_corr_30,12.0,12.0
True,False,False,109,4,mapless_1_corr_30,12.0,12.0
True,False,False,21,4,mapless_1_corr_30,12.0,12.0
True,False,False,159,4,mapless_1_corr_30,12.0,12.0
True,False,False,66,4,mapless_1_corr_30,12.0,12.0
True,False,False,182,4,mapless_1_corr_30,12.0,12.0
True,False,False,34,4,mapless_1_corr_30,12.0,12.0
True,False,False,29,4,mapless_1_corr_30,12.0,12.0
True,False,False,86,4,mapless_1_corr_30,12.0,12.0
True,False,False,94,4,mapless_1_corr_30,12.0,12.0
True,False,False,22,4,mapless_1_corr_30,12.0,12.0
True,False,False,132,4,mapless_1_corr_30,12.0,12.0
True,False,False,21,4,mapless_1_corr_30,12.0,12.0
True,False,False,32,4,mapless_1_corr_30,12.0,12.0
True,False,False,106,4,mapless_1_corr_30,12.0,12.0
True,False,False,261,4,mapless_1_corr_30,12.0,12.0
True,False,False,26,4,mapless_1_corr_30,12.0,12.0
True,False,False,83,4,mapless_1_corr_30,12.0,12.0
True,False,False,90,4,mapless_1_corr_30,12.0,12.0
True,False,False,29,4,mapless_1_corr_30,12.0,12.0
True,False,False,28,4,mapless_1_corr_30,12.0,12.0
True,False,False,39,4,mapless_1_corr_30,12.0,12.0
True,False,False,31,4,mapless_1_corr_30,12.0,12.0
True,False,False,61,4,mapless_1_corr_30,12.0,12.0
True,False,False,59,4,mapless_1_corr_30,12.0,12.0
True,False,False,13,4,mapless_1_corr_30,12.0,12.0
True,False,False,59,4,mapless_1_corr_30,12.0,12.0
True,False,False,432,4,mapless_1_corr_30,12.0,12.0
True,False,False,50,4,mapless_1_corr_30,12.0,12.0
True,False,False,19,4,mapless_1_corr_30,12.0,12.0
True,False,False,30,4,mapless_1_corr_30,12.0,12.0
False,False,True,54,4,mapless_1_corr_30,12.0,12.0
True,False,False,31,4,mapless_1_corr_30,12.0,12.0
True,False,False,28,4,mapless_1_corr_30,12.0,12.0
False,False,True,51,4,mapless_1_corr_30,12.0,12.0
True,False,False,218,4,mapless_1_corr_30,12.0,12.0
True,False,False,69,4,mapless_1_corr_30,12.0,12.0
True,False,False,112,4,mapless_1_corr_30,12.0,12.0
True,False,False,41,4,mapless_1_corr_30,12.0,12.0
True,False,False,79,4,mapless_1_corr_30,12.0,12.0
True,False,False,124,4,mapless_1_corr_30,12.0,12.0
True,False,False,42,4,mapless_1_corr_30,12.0,12.0
True,False,False,25,4,mapless_1_corr_30,12.0,12.0
True,False,False,109,4,mapless_1_corr_30,12.0,12.0
True,False,False,89,4,mapless_1_corr_30,12.0,12.0
True,False,False,182,4,mapless_1_corr_30,12.0,12.0
True,False,False,63,4,mapless_1_corr_30,12.0,12.0
True,False,False,232,4,mapless_1_corr_30,12.0,12.0
True,False,False,27,4,mapless_1_corr_30,12.0,12.0
True,False,False,36,4,mapless_1_corr_30,12.0,12.0
True,False,False,92,4,mapless_1_corr_30,12.0,12.0
True,False,False,168,4,mapless_1_corr_30,12.0,12.0
True,False,False,139,4,mapless_1_corr_30,12.0,12.0
True,False,False,43,4,mapless_1_corr_30,12.0,12.0
True,False,False,27,4,mapless_1_corr_30,12.0,12.0
True,False,False,105,4,mapless_1_corr_30,12.0,12.0
True,False,False,264,4,mapless_1_corr_30,12.0,12.0
